type,name,latitude,longitude,country,region,sub_region,description,forecast,telegram_link
Surf Spot,Coxos,39.00057616,-9.42691326,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.00057616,-9.42691326,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.00057616,-9.42691326,15""}]",
Surf Spot,Wainui Beach,-38.68530876,178.07825089,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.68530876,178.07825089,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.68530876,178.07825089,15""}]",
Surf Spot,Broad Cove,44.17714233,-64.47011266,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@44.17714233,-64.47011266,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,44.17714233,-64.47011266,15""}]",
Surf Spot,FA's,29.85897568,-81.26629829,US,Florida,Saint Augustine Beaches,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@29.85897568,-81.26629829,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,29.85897568,-81.26629829,15""}]",
Surf Spot,Bidart - Plage centrale,43.43709061,-1.59675121,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.43709061,-1.59675121,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.43709061,-1.59675121,15""}]",
Surf Spot,El Paredon,13.91657247,-91.07013702,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@13.91657247,-91.07013702,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,13.91657247,-91.07013702,15""}]",
Surf Spot,Muraya,12.43369532,-69.8707509,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@12.43369532,-69.8707509,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,12.43369532,-69.8707509,15""}]",
Surf Spot,Colliers Beach,-40.11675602,143.9566429,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-40.11675602,143.9566429,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-40.11675602,143.9566429,15""}]",
Surf Spot,Caves,-43.18876658,147.84361839,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-43.18876658,147.84361839,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-43.18876658,147.84361839,15""}]",
Surf Spot,Magandas Reef,13.46751025,144.64088917,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@13.46751025,144.64088917,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,13.46751025,144.64088917,15""}]",
Surf Spot,Etampes,48.42739228,2.16239691,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.42739228,2.16239691,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.42739228,2.16239691,15""}]",
Surf Spot,Glyfada Corfu,39.59209749,19.80549574,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.59209749,19.80549574,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.59209749,19.80549574,15""}]",
Surf Spot,"North beach, pt reyes",38.07801092,-122.97535658,US,CA,North of SF,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.07801092,-122.97535658,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.07801092,-122.97535658,15""}]",
Surf Spot,Crayfish Reef,-33.73332502,18.43150735,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.73332502,18.43150735,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.73332502,18.43150735,15""}]",
Surf Spot,Horseshoes bay,-36.42371697,150.07603168,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-36.42371697,150.07603168,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-36.42371697,150.07603168,15""}]",
Surf Spot,Ile de RÃ© - Petit bec,46.25537204,-1.5216279,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@46.25537204,-1.5216279,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,46.25537204,-1.5216279,15""}]",
Surf Spot,Lozari Beach,42.64137785,9.01580572,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.64137785,9.01580572,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.64137785,9.01580572,15""}]",
Surf Spot,El Paso,-12.33989702,-76.82653427,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-12.33989702,-76.82653427,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-12.33989702,-76.82653427,15""}]",
Surf Spot,Atashika,33.92890425,136.14858627,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.92890425,136.14858627,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.92890425,136.14858627,15""}]",
Surf Spot,Guriri,-18.7393779,-39.74638939,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-18.7393779,-39.74638939,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-18.7393779,-39.74638939,15""}]",
Surf Spot,DÃ¡lkur,64.47689948,-14.49235201,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@64.47689948,-14.49235201,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,64.47689948,-14.49235201,15""}]",
Surf Spot,Saltburn,54.58595315,-0.96950054,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@54.58595315,-0.96950054,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,54.58595315,-0.96950054,15""}]",
Surf Spot,Estaleirinho,-27.04911229,-48.58677864,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-27.04911229,-48.58677864,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-27.04911229,-48.58677864,15""}]",
Surf Spot,The Cove -  Delaware,38.77737257,-75.0844717,US,Delaware,Delaware,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.77737257,-75.0844717,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.77737257,-75.0844717,15""}]",
Surf Spot,Murph Bar,36.96066006,-122.00051308,US,CA,Santa Cruz,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@36.96066006,-122.00051308,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,36.96066006,-122.00051308,15""}]",
Surf Spot,Windmills,21.02538605,-156.62624359,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@21.02538605,-156.62624359,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,21.02538605,-156.62624359,15""}]",
Surf Spot,Ondres-Plage,43.57815246,-1.49027824,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.57815246,-1.49027824,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.57815246,-1.49027824,15""}]",
Surf Spot,Praia do Chaves,16.14189767,-22.90709496,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@16.14189767,-22.90709496,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,16.14189767,-22.90709496,15""}]",
Surf Spot,Ã–zdere Plaj,37.98840914,27.13221252,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.98840914,27.13221252,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.98840914,27.13221252,15""}]",
Surf Spot,Port Orford,42.74158935,-124.49223965,US,CA,South Oregon,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.74158935,-124.49223965,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.74158935,-124.49223965,15""}]",
Surf Spot,Islita,9.85216648,-85.40061235,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@9.85216648,-85.40061235,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,9.85216648,-85.40061235,15""}]",
Surf Spot,Praia Azul,39.10955056,-9.39554214,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.10955056,-9.39554214,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.10955056,-9.39554214,15""}]",
Surf Spot,Le Petit Minou,48.33882209,-4.61623192,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.33882209,-4.61623192,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.33882209,-4.61623192,15""}]",
Surf Spot,Umina Point,-33.53459822,151.31461143,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.53459822,151.31461143,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.53459822,151.31461143,15""}]",
Surf Spot,Guinjata Bay,-24.07224905,35.49940109,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-24.07224905,35.49940109,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-24.07224905,35.49940109,15""}]",
Surf Spot,Aberdeen,57.16463944,-2.07933426,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@57.16463944,-2.07933426,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,57.16463944,-2.07933426,15""}]",
Surf Spot,Waikiki,-38.08127079,-57.53643036,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.08127079,-57.53643036,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.08127079,-57.53643036,15""}]",
Surf Spot,Apollonas. Naxos,37.18001394,25.55419922,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.18001394,25.55419922,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.18001394,25.55419922,15""}]",
Surf Spot,La Sud,43.66184897,-1.44727707,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.66184897,-1.44727707,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.66184897,-1.44727707,15""}]",
Surf Spot,Islares,43.40433038,-3.31465244,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.40433038,-3.31465244,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.40433038,-3.31465244,15""}]",
Surf Spot,Punta Mango,13.16012201,-88.20872426,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@13.16012201,-88.20872426,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,13.16012201,-88.20872426,15""}]",
Surf Spot,Bee Hives,33.73661734,-118.39845657,US,CA,San Pedro Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.73661734,-118.39845657,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.73661734,-118.39845657,15""}]",
Surf Spot,Cape May Ave.,39.68971919,-74.14284468,US,New Jersey,Ocean County,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.68971919,-74.14284468,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.68971919,-74.14284468,15""}]",https://t.me/+7_Q0uvoDd5E5ODI5
Surf Spot,Krioneri PARGA,39.28251325,20.40445447,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.28251325,20.40445447,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.28251325,20.40445447,15""}]",
Surf Spot,Marina,32.16703952,34.79670525,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.16703952,34.79670525,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.16703952,34.79670525,15""}]",
Surf Spot,Caspar,39.36064798,-123.81660461,US,CA,Fort Bragg Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.36064798,-123.81660461,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.36064798,-123.81660461,15""}]",
Surf Spot,Presleys Bay,-31.87954375,29.26468134,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-31.87954375,29.26468134,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-31.87954375,29.26468134,15""}]",
Surf Spot,Ocean Shores,46.97299067,-124.17434692,US,OR,Westport Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@46.97299067,-124.17434692,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,46.97299067,-124.17434692,15""}]",
Surf Spot,Emma Wood,34.28650984,-119.32868958,US,CA,Ventura Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.28650984,-119.32868958,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.28650984,-119.32868958,15""}]",
Surf Spot,Warilla beach,-34.5516236,150.87051004,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.5516236,150.87051004,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.5516236,150.87051004,15""}]",
Surf Spot,Muckros,54.6162885,-8.58486446,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@54.6162885,-8.58486446,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,54.6162885,-8.58486446,15""}]",
Surf Spot,Scripps,32.86566529,-117.25636125,US,CA,Northern San Diego,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.86566529,-117.25636125,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.86566529,-117.25636125,15""}]",
Surf Spot,Farstadstranda-Farstad,62.98377618,7.15055466,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@62.98377618,7.15055466,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,62.98377618,7.15055466,15""}]",
Surf Spot,The Wreck,-34.09574687,23.37633276,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.09574687,23.37633276,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.09574687,23.37633276,15""}]",
Surf Spot,sandy cape,-30.19884972,114.99664307,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-30.19884972,114.99664307,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-30.19884972,114.99664307,15""}]",
Surf Spot,Sao Pedro de Moel,39.75702221,-9.03453827,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.75702221,-9.03453827,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.75702221,-9.03453827,15""}]",
Surf Spot,Koeelbay (Ledges),-34.23202873,18.84429932,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.23202873,18.84429932,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.23202873,18.84429932,15""}]",
Surf Spot,Back Beach,-39.06826339,174.01507437,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-39.06826339,174.01507437,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-39.06826339,174.01507437,15""}]",
Surf Spot,Sands,40.37097228,-73.97362947,US,New Jersey,Monmouth County,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.37097228,-73.97362947,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.37097228,-73.97362947,15""}]",
Surf Spot,wamberal.winston street,-33.41066626,151.4683342,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.41066626,151.4683342,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.41066626,151.4683342,15""}]",
Surf Spot,Jones Beach,40.58886299,-73.73036385,US,New York,Lower Long Island,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.58886299,-73.73036385,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.58886299,-73.73036385,15""}]",
Surf Spot,Martinhal,37.01939577,-8.92557621,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.01939577,-8.92557621,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.01939577,-8.92557621,15""}]",
Surf Spot,14th km.,30.50612172,-9.68589664,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@30.50612172,-9.68589664,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,30.50612172,-9.68589664,15""}]",
Surf Spot,Guidel,47.75451634,-3.51566792,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@47.75451634,-3.51566792,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,47.75451634,-3.51566792,15""}]",
Surf Spot,Sun rider,-37.95677773,-57.53816843,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-37.95677773,-57.53816843,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-37.95677773,-57.53816843,15""}]",
Surf Spot,Seal Beach Pier Northside,33.73799117,-118.10897411,US,CA,Huntington and Long Beach,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.73799117,-118.10897411,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.73799117,-118.10897411,15""}]",
Surf Spot,Wilson Creek,41.60347376,-124.10173416,US,CA,Gold Bluffs Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@41.60347376,-124.10173416,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,41.60347376,-124.10173416,15""}]",
Surf Spot,Sanguessuga,37.90598676,-8.80261302,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.90598676,-8.80261302,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.90598676,-8.80261302,15""}]",
Surf Spot,Laginha,16.89528333,-24.99200833,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@16.89528333,-24.99200833,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,16.89528333,-24.99200833,15""}]",
Surf Spot,Hunters,-38.48392992,144.03443098,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.48392992,144.03443098,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.48392992,144.03443098,15""}]",
Surf Spot,Hookipa,20.93314881,-156.35822117,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@20.93314881,-156.35822117,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,20.93314881,-156.35822117,15""}]",
Surf Spot,Tandag,9.07158547,126.19102478,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@9.07158547,126.19102478,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,9.07158547,126.19102478,15""}]",
